city1,city2,dist,vol,avg_fare,largest_carrier,mkt_share,avg_fare_largest_carrier,lowest_fare_carrier,mkt_share_lowest_fare,avg_fare_lowest_carrier
HOU,LAN,1083,0.11,$458.00,DL,100.0,$458.00,DL,100.0,$458.00
HOU,LAS,1235,572.28,$236.78,WN,99.3,$236.49,WN,99.3,$236.49
HOU,LAX,1390,599.46,$235.40,WN,97.3,$233.46,WN,97.3,$233.46
HOU,LBB,474,141.96,$216.96,WN,96.6,$216.38,WN,96.6,$216.38
HOU,LEX,842,3.91,$381.68,DL,69.4,$396.20,AA,27.8,$341.14
HOU,LGA,1428,341.85,$203.59,WN,91.5,$198.95,WN,91.5,$198.95
HOU,LIT,393,155.43,$157.73,WN,97.4,$157.51,WN,97.4,$157.51
HOU,LRD,292,1.74,$270.14,AA,100.0,$270.14,AA,100.0,$270.14
HOU,MAF,441,375.43,$224.48,WN,99.3,$224.63,WN,99.3,$224.63
HOU,MBS,1140,0.33,$389.33,DL,100.0,$389.33,DL,100.0,$389.33
HOU,MCI,666,364.78,$203.92,WN,51.5,$237.94,FL,46.5,$165.56
HOU,MCO,849,455.98,$238.52,WN,82.6,$229.54,WN,82.6,$229.54
HOU,MDT,1274,2.93,$285.67,DL,96.3,$287.06,DL,96.3,$287.06
HOU,MEM,484,85.43,$191.59,WN,77.6,$172.91,WN,77.6,$172.91
HOU,MGM,558,3.80,$271.48,DL,85.7,$280.09,DL,85.7,$280.09
HOU,MIA,955,10.00,$261.82,AA,57.6,$268.41,DL,40.2,$254.18
HOU,MKE,1004,49.89,$233.18,WN,64.3,$229.98,FL,23.5,$207.48
HOU,MLI,857,9.46,$197.19,AA,57.5,$212.99,DL,37.9,$181.40
HOU,MLU,275,0.87,$270.55,AA,100.0,$270.55,AA,100.0,$270.55
HOU,MOT,1323,0.43,$375.75,DL,50.0,$335.50,DL,50.0,$335.50
HOU,MRY,1607,0.43,$221.50,AA,75.0,$225.90,AA,75.0,$225.90
HOU,MSN,987,6.30,$311.07,AA,53.5,$270.06,AA,53.5,$270.06
HOU,MSP,1057,58.37,$278.99,WN,70.4,$271.83,WN,70.4,$271.83
HOU,MSY,302,968.70,$174.84,WN,99.9,$174.80,WN,99.9,$174.80
HOU,OAJ,1093,3.15,$205.14,DL,86.2,$203.04,DL,86.2,$203.04
HOU,OAK,1642,323.26,$256.87,WN,99.6,$256.78,WN,99.6,$256.78
HOU,OKC,419,385.22,$188.05,WN,98.6,$187.97,WN,98.6,$187.97
HOU,OMA,804,41.41,$254.24,WN,85.0,$258.13,AA,12.6,$239.53
HOU,ONT,1345,63.04,$275.79,WN,95.3,$273.16,WN,95.3,$273.16
HOU,ORF,1209,39.13,$275.52,WN,66.1,$272.39,FL,13.3,$229.31
HOU,PBI,948,12.28,$275.08,DL,43.4,$315.85,FL,16.8,$228.68
HOU,PDX,1843,65.65,$248.75,WN,94.0,$242.93,WN,94.0,$242.93
HOU,PHF,1199,14.13,$213.30,DL,96.2,$214.86,DL,96.2,$214.86
HOU,PHL,1336,158.26,$232.26,WN,79.3,$230.55,FL,13.6,$218.91
HOU,PIA,822,6.52,$186.70,AA,66.7,$193.66,DL,26.7,$177.01
HOU,PNS,488,48.04,$196.10,WN,86.2,$189.63,WN,86.2,$189.63
HOU,PSP,1280,1.30,$260.17,AA,83.3,$282.44,AA,83.3,$282.44
HOU,PWM,1679,12.07,$225.26,WN,72.1,$212.71,WN,72.1,$212.71
HOU,RAP,1081,0.76,$298.29,AA,85.7,$277.50,AA,85.7,$277.50
HOU,RDU,1050,184.02,$225.54,WN,88.3,$225.23,WN,88.3,$225.23
HOU,RIC,1166,27.72,$236.31,FL,62.8,$214.96,FL,62.8,$214.96
HOU,RNO,1546,45.65,$292.28,WN,92.6,$295.67,WN,92.6,$295.67
HOU,ROA,1028,5.22,$276.40,DL,95.8,$272.93,DL,95.8,$272.93
HOU,ROC,1346,26.09,$218.11,WN,80.4,$211.97,WN,80.4,$211.97
HOU,RSW,853,13.26,$255.76,FL,32.8,$204.94,FL,32.8,$204.94
HOU,SAN,1313,245.11,$257.20,WN,97.5,$255.41,WN,97.5,$255.41
HOU,SAT,192,208.37,$154.48,WN,99.8,$154.48,WN,99.8,$154.48
HOU,SAV,853,5.65,$349.37,DL,92.3,$349.59,DL,92.3,$349.59
HOU,SBN,971,2.39,$340.88,DL,100.0,$340.88,DL,100.0,$340.88
HOU,SCE,1248,0.22,$421.50,DL,50.0,$313.00,DL,50.0,$313.00
HOU,SDF,803,76.30,$236.48,WN,85.2,$230.08,WN,85.2,$230.08
HOU,SFO,1649,107.83,$227.90,WN,90.3,$220.33,WN,90.3,$220.33
HOU,SGF,535,5.00,$323.06,AA,100.0,$323.06,AA,100.0,$323.06
HOU,SJC,1621,114.46,$261.83,WN,96.1,$260.07,WN,96.1,$260.07
HOU,SJT,333,3.37,$188.16,AA,96.8,$190.48,AA,96.8,$190.48
HOU,SLC,1214,83.15,$309.86,WN,92.0,$309.66,WN,92.0,$309.66
HOU,SMF,1624,94.78,$294.61,WN,97.5,$294.50,WN,97.5,$294.50
HOU,SNA,1357,155.22,$263.79,WN,92.7,$261.08,WN,92.7,$261.08
HOU,SRQ,789,3.26,$281.91,DL,100.0,$281.91,DL,100.0,$281.91
HOU,SWF,1440,0.54,$201.60,DL,100.0,$201.60,DL,100.0,$201.60
HOU,SYR,1410,7.50,$234.65,DL,76.8,$234.46,DL,76.8,$234.46
HOU,TLH,657,8.48,$224.30,DL,88.5,$216.10,DL,88.5,$216.10
HOU,TPA,781,260.65,$245.08,WN,96.7,$244.28,WN,96.7,$244.28
HOU,TRI,882,7.50,$278.27,DL,94.2,$280.13,DL,94.2,$280.13
HOU,TUL,453,402.50,$191.32,WN,98.4,$190.80,WN,98.4,$190.80
HOU,TVC,1168,0.65,$273.83,AA,66.7,$294.75,DL,33.3,$232.00
HOU,TYR,187,0.43,$196.74,AA,100.0,$196.74,AA,100.0,$196.74
HOU,TYS,782,7.83,$358.58,DL,65.3,$363.66,AA,27.8,$358.79
HOU,VPS,528,0.87,$357.88,AA,62.5,$336.80,AA,62.5,$336.80
HOU,XNA,461,3.59,$298.39,AA,100.0,$298.39,AA,100.0,$298.39
HPN,BUR,2467,0.43,$428.25,US,50.0,$317.50,US,50.0,$317.50
HPN,CVG,597,13.15,$315.83,DL,48.8,$337.55,US,37.2,$289.88
HPN,FLL,1097,358.37,$231.69,B6,91.2,$232.86,B6,91.2,$232.86
HPN,FNT,533,1.96,$299.78,AA,55.6,$254.20,AA,55.6,$254.20
HPN,FSD,1189,1.09,$381.70,DL,60.0,$425.33,UA,40.0,$316.25
HPN,FSM,1188,0.76,$293.10,DL,71.4,$329.34,AA,28.6,$202.50
HPN,FWA,600,4.46,$298.93,DL,82.9,$285.65,DL,82.9,$285.65
HPN,GEG,2188,0.43,$246.50,DL,100.0,$246.50,DL,100.0,$246.50
HPN,GNV,920,3.15,$337.88,DL,79.3,$370.43,US,17.2,$222.44
HPN,GPT,1131,3.37,$234.23,DL,61.3,$214.29,DL,61.3,$214.29
HPN,GRB,769,1.85,$320.90,DL,47.1,$307.38,DL,47.1,$307.38
HPN,GRK,1509,0.43,$344.75,DL,100.0,$344.75,DL,100.0,$344.75
HPN,GRR,621,3.70,$359.85,DL,73.5,$372.66,AA,14.7,$290.80
HPN,GSO,481,5.33,$291.46,US,93.9,$296.86,US,93.9,$296.86
HPN,GSP,630,5.76,$272.04,US,58.5,$249.71,US,58.5,$249.71
HPN,HHH,722,4.02,$264.06,US,97.3,$266.17,US,97.3,$266.17
HPN,HLN,1931,0.11,$600.00,DL,100.0,$600.00,DL,100.0,$600.00
HPN,HTS,507,1.20,$222.18,US,100.0,$222.18,US,100.0,$222.18
HPN,ILM,522,7.61,$232.83,US,81.4,$224.75,US,81.4,$224.75
HPN,IND,670,28.15,$203.85,DL,38.2,$210.08,UA,13.9,$167.83
HPN,JAC,1889,0.11,$937.00,DL,100.0,$937.00,DL,100.0,$937.00
HPN,JAN,1088,5.54,$259.51,DL,66.7,$248.07,DL,66.7,$248.07
HPN,LAN,573,1.09,$356.44,DL,100.0,$356.44,DL,100.0,$356.44
HPN,LAS,2249,19.13,$285.16,DL,45.5,$284.74,US,30.1,$276.36
HPN,LAX,2477,32.28,$277.87,US,32.7,$260.87,UA,29.3,$212.60
HPN,LEX,618,5.87,$284.70,DL,51.9,$270.83,DL,51.9,$270.83
HPN,LFT,1268,0.54,$264.33,DL,60.0,$293.56,UA,40.0,$220.50
HPN,LIT,1100,10.22,$298.25,DL,57.5,$304.49,AA,21.3,$260.15
HPN,LNK,1202,1.63,$343.00,UA,73.3,$305.36,UA,73.3,$305.36
HPN,LSE,916,0.76,$249.29,DL,57.1,$239.50,DL,57.1,$239.50
HPN,LYH,392,0.98,$274.44,US,100.0,$274.44,US,100.0,$274.44
HPN,MAF,1697,0.22,$252.50,AA,50.0,$236.93,AA,50.0,$236.93
HPN,MBS,558,1.96,$346.27,DL,94.4,$350.47,DL,94.4,$350.47
HPN,MCI,1116,35.98,$197.14,DL,46.2,$188.86,UA,20.2,$181.81
HPN,MEM,978,13.26,$263.79,DL,73.0,$241.19,DL,73.0,$241.19
HPN,MFE,1737,0.22,$214.00,UA,100.0,$214.00,UA,100.0,$214.00
HPN,MFR,2508,0.43,$411.25,UA,50.0,$453.00,US,50.0,$369.50
HPN,MGM,927,1.41,$351.87,DL,76.9,$381.55,US,15.4,$240.00
HPN,MIA,1118,8.15,$247.86,US,54.7,$178.39,US,54.7,$178.39
HPN,MKE,741,10.11,$216.78,DL,38.7,$178.93,DL,38.7,$178.93
HPN,MLB,976,9.24,$162.93,DL,72.9,$147.56,DL,72.9,$147.56
HPN,MLI,874,2.61,$283.79,DL,54.2,$289.62,AA,12.5,$268.00
HPN,MLU,1172,0.65,$282.26,DL,100.0,$282.26,DL,100.0,$282.26
HPN,MSN,815,12.72,$260.50,DL,63.3,$279.49,AA,10.3,$199.90
HPN,MSY,1202,13.59,$278.05,DL,56.8,$274.66,US,32.0,$250.63
HPN,MTJ,1816,0.54,$263.04,US,80.0,$262.50,US,80.0,$262.50
HPN,OAJ,480,2.61,$218.63,US,79.2,$211.48,DL,16.7,$209.00
HPN,OAK,2574,0.11,$667.00,US,100.0,$667.00,US,100.0,$667.00
HPN,OKC,1353,3.48,$397.79,DL,56.3,$442.72,AA,21.9,$343.71
HPN,OMA,1154,8.59,$263.09,DL,60.8,$273.17,UA,11.4,$183.14
HPN,ONT,2431,0.33,$355.33,AA,66.7,$266.00,AA,66.7,$266.00
HPN,ORF,318,6.52,$218.95,US,96.7,$219.79,US,96.7,$219.79
HPN,PBI,1056,585.54,$234.88,B6,94.9,$236.80,B6,94.9,$236.80
HPN,PDX,2445,9.46,$309.95,UA,52.9,$250.64,UA,52.9,$250.64
HPN,PGV,424,1.41,$228.85,US,92.3,$235.21,US,92.3,$235.21
HPN,PHF,310,1.20,$236.82,US,90.9,$244.33,US,90.9,$244.33
HPN,PHL,115,2.07,$290.44,US,94.7,$293.43,US,94.7,$293.43
HPN,PIA,837,2.17,$256.99,DL,55.0,$243.13,DL,55.0,$243.13
HPN,PNS,1050,5.87,$306.77,DL,66.7,$303.40,US,24.1,$301.02
HPN,PSC,2272,0.22,$277.50,UA,50.0,$304.75,UA,50.0,$304.75
HPN,PSP,2381,1.30,$371.42,US,58.3,$399.29,UA,16.7,$262.50
HPN,PWM,249,0.11,$225.50,US,100.0,$225.50,US,100.0,$225.50
HPN,RAP,1504,0.33,$527.00,DL,100.0,$527.00,DL,100.0,$527.00
HPN,RDM,2393,0.22,$829.00,DL,100.0,$829.00,DL,100.0,$829.00
HPN,RDU,451,18.70,$195.93,US,86.1,$194.58,DL,10.5,$190.50
HPN,RIC,313,7.39,$214.89,US,100.0,$214.89,US,100.0,$214.89
HPN,RNO,2408,0.43,$491.00,UA,75.0,$387.33,UA,75.0,$387.33
HPN,ROA,424,2.39,$242.11,US,77.3,$252.78,DL,18.2,$202.16
HPN,ROC,248,0.22,$341.00,US,100.0,$341.00,US,100.0,$341.00
HPN,RST,978,1.74,$297.73,AA,68.8,$316.69,DL,25.0,$226.25
HPN,RSW,1102,171.30,$237.32,B6,86.4,$240.55,B6,86.4,$240.55
HPN,SAF,1788,0.22,$271.50,UA,50.0,$268.23,UA,50.0,$268.23
HPN,SAN,2449,20.76,$291.51,US,37.2,$253.08,US,37.2,$253.08
HPN,SAT,1601,14.24,$270.02,DL,77.9,$273.54,DL,77.9,$273.54
HPN,SAV,743,19.02,$220.74,DL,51.4,$223.79,US,46.9,$218.54
HPN,SBA,2538,0.33,$598.00,US,66.7,$659.00,UA,33.3,$476.00
HPN,SBN,656,2.83,$347.90,DL,88.5,$347.13,DL,88.5,$347.13
HPN,SBP,2557,0.87,$357.50,UA,87.5,$363.96,UA,87.5,$363.96
HPN,SDF,671,11.74,$264.77,DL,42.6,$265.52,US,40.7,$253.20
HPN,SFO,2584,18.59,$342.60,UA,39.2,$284.93,UA,39.2,$284.93
HPN,SGF,1087,2.50,$273.43,AA,65.2,$283.73,DL,17.4,$206.25
HPN,SJC,2567,1.96,$392.06,AA,61.1,$375.18,AA,61.1,$375.18
HPN,SLC,1987,6.52,$331.14,DL,53.3,$405.09,US,25.0,$204.53
HPN,SMF,2518,5.00,$250.99,UA,50.0,$183.13,UA,50.0,$183.13
HPN,SNA,2456,4.24,$471.82,DL,43.6,$514.64,UA,25.6,$390.50
HPN,SPI,845,0.22,$280.00,UA,100.0,$280.00,UA,100.0,$280.00
HPN,SRQ,1068,8.15,$220.44,DL,74.7,$206.32,DL,74.7,$206.32
HPN,SUN,2066,0.11,$717.35,DL,100.0,$717.35,DL,100.0,$717.35
HPN,SYR,187,0.11,$358.00,US,100.0,$358.00,US,100.0,$358.00
HPN,TLH,947,7.17,$261.46,DL,65.2,$266.75,US,31.8,$246.33
HPN,TPA,1032,187.93,$183.30,B6,84.8,$178.43,B6,84.8,$178.43
HPN,TRI,566,2.93,$239.78,US,59.3,$222.31,US,59.3,$222.31
HPN,TUL,1242,3.59,$301.40,DL,51.5,$305.37,UA,30.3,$304.35
HPN,TVC,653,2.93,$258.26,DL,63.0,$252.47,AA,25.9,$249.66
HPN,TYS,665,6.96,$261.44,US,67.2,$255.93,US,67.2,$255.93
HPN,XNA,1159,6.85,$252.40,AA,57.1,$242.01,AA,57.1,$242.01
HPN,YUM,2317,0.22,$446.50,UA,100.0,$446.50,UA,100.0,$446.50
HRL,BUR,1351,0.22,$260.14,WN,50.0,$282.00,WN,50.0,$282.00
HRL,LAX,1349,28.26,$305.81,WN,79.2,$290.40,WN,79.2,$290.40
HRL,OAK,1638,9.89,$324.04,WN,97.8,$321.40,WN,97.8,$321.40
HRL,ONT,1307,1.74,$404.00,UA,56.3,$390.89,WN,31.3,$360.40
HRL,SFO,1644,9.02,$340.64,UA,78.3,$332.77,UA,78.3,$332.77
HRL,SJC,1614,6.63,$232.13,WN,77.1,$202.47,WN,77.1,$202.47
HRL,SNA,1313,3.04,$356.10,WN,60.7,$343.35,WN,60.7,$343.35
HRL,TPA,939,10.11,$290.89,WN,75.3,$271.73,WN,75.3,$271.73
HSV,AUS,706,24.67,$243.85,AA,48.0,$215.01,AA,48.0,$215.01
HSV,BOS,1005,61.96,$295.96,US,51.2,$294.11,US,51.2,$294.11
HSV,BUR,1797,1.30,$386.00,UA,50.0,$401.33,DL,16.7,$240.00
HSV,BWI,641,62.83,$274.27,DL,62.1,$268.69,DL,62.1,$268.69
HSV,CAK,522,4.46,$275.34,DL,56.1,$273.70,DL,56.1,$273.70
HSV,CLE,538,15.98,$237.10,DL,64.0,$213.83,DL,64.0,$213.83
HSV,DCA,613,194.35,$314.22,US,92.7,$299.28,US,92.7,$299.28
HSV,EWR,806,39.78,$235.81,DL,41.8,$247.04,UA,18.0,$203.34
HSV,FLL,710,21.09,$245.44,DL,78.4,$255.98,US,19.6,$203.33
HSV,HOU,605,7.28,$256.39,DL,77.6,$257.28,AA,19.4,$251.47
HSV,HPN,840,9.78,$234.01,DL,54.4,$249.54,US,38.9,$228.58
HSV,IAD,596,30.76,$517.60,UA,76.3,$515.20,DL,15.2,$511.87
HSV,IAH,595,86.30,$225.44,UA,81.2,$219.98,UA,81.2,$219.98
HSV,ISP,860,1.52,$264.50,US,100.0,$264.50,US,100.0,$264.50
HSV,JFK,823,14.35,$244.31,US,49.2,$239.75,US,49.2,$239.75
HSV,LAX,1803,93.37,$291.34,AA,40.9,$266.22,AA,40.9,$266.22
HSV,LGA,823,67.50,$214.48,US,43.8,$205.18,US,43.8,$205.18
HSV,LGB,1790,0.22,$371.50,DL,100.0,$371.50,DL,100.0,$371.50
HSV,MDW,496,3.15,$237.14,DL,100.0,$237.14,DL,100.0,$237.14
HSV,MHT,1004,19.67,$288.86,US,60.8,$306.29,DL,37.6,$264.28
HSV,MIA,722,18.26,$304.33,DL,66.7,$325.17,US,25.6,$259.31
HSV,OAK,1981,0.22,$446.50,DL,100.0,$446.50,DL,100.0,$446.50
HSV,ONT,1756,11.96,$324.83,AA,61.8,$298.74,AA,61.8,$298.74
HSV,ORD,510,56.74,$264.44,AA,52.5,$248.04,AA,52.5,$248.04
HSV,ORF,614,15.22,$239.21,DL,51.4,$249.78,US,48.6,$228.03
HSV,PHF,602,9.02,$310.32,DL,65.1,$334.84,US,30.1,$251.85
HSV,PVD,966,13.70,$271.65,US,66.7,$284.79,DL,30.2,$244.03
HSV,SFO,1990,55.54,$309.80,AA,36.2,$275.46,AA,36.2,$275.46
HSV,SJC,1967,13.48,$358.08,AA,50.8,$363.61,UA,33.9,$312.63
HSV,SNA,1776,22.83,$355.78,AA,56.7,$336.13,AA,56.7,$336.13
HSV,SWF,836,1.30,$416.78,DL,75.0,$442.60,US,25.0,$339.33
HSV,TPA,523,24.35,$261.56,DL,68.3,$281.26,US,30.4,$216.48
HTS,FLL,859,9.13,$271.62,US,96.4,$273.29,US,96.4,$273.29
HTS,MIA,876,8.70,$225.51,US,97.5,$222.94,US,97.5,$222.94
HTS,PIE,721,75.33,$95.83,G4,100.0,$95.83,G4,100.0,$95.83
HTS,TPA,716,4.02,$246.00,US,83.8,$246.85,UA,16.2,$241.58
HVN,LAX,2519,9.78,$299.86,US,92.2,$304.67,US,92.2,$304.67
HVN,LGB,2509,0.11,$158.77,,0.0,$0.00,,0.0,"$9,999.00"
HVN,ONT,2473,0.22,$238.50,US,100.0,$238.50,US,100.0,$238.50
HVN,SFO,2623,11.63,$308.16,US,70.1,$326.76,UA,25.2,$265.63
HVN,SJC,2607,0.11,$283.00,US,100.0,$283.00,US,100.0,$283.00
HVN,SNA,2499,0.43,$319.75,US,100.0,$319.75,US,100.0,$319.75
IAD,BUR,2279,23.70,$250.83,UA,73.4,$240.61,UA,73.4,$240.61
IAD,CAE,401,35.87,$299.08,UA,83.3,$276.47,UA,83.3,$276.47
IAD,CHA,506,12.50,$253.56,DL,69.6,$210.07,DL,69.6,$210.07
IAD,CHS,441,68.15,$233.47,UA,85.7,$226.11,UA,85.7,$226.11
IAD,CID,777,18.59,$285.26,UA,64.3,$266.55,UA,64.3,$266.55
IAD,CLD,2247,7.61,$368.85,UA,98.6,$370.69,UA,98.6,$370.69
IAD,CLL,1217,2.39,$398.27,AA,68.2,$405.19,UA,18.2,$389.63
IAD,CLT,322,162.39,$301.21,US,83.8,$284.61,US,83.8,$284.61
IAD,CMH,299,80.54,$243.19,UA,96.4,$242.71,UA,96.4,$242.71
IAD,CMI,583,0.33,$536.33,,0.0,$0.00,,0.0,"$9,999.00"
IAD,CPR,1535,5.22,$311.65,UA,93.8,$308.44,UA,93.8,$308.44
IAD,CRP,1387,9.57,$269.04,UA,64.8,$279.57,AA,30.7,$233.11
IAD,CRW,227,6.85,$212.47,UA,96.8,$207.51,UA,96.8,$207.51
IAD,CSG,611,2.83,$306.31,DL,92.3,$306.70,DL,92.3,$306.70
IAD,CVG,388,42.50,$232.32,UA,84.1,$219.03,UA,84.1,$219.03
IAD,DAB,704,18.91,$200.50,DL,64.9,$185.15,DL,64.9,$185.15
IAD,DAY,368,49.67,$220.32,UA,96.7,$212.90,UA,96.7,$212.90
IAD,DBQ,735,0.22,$313.00,,0.0,$0.00,,0.0,"$9,999.00"
IAD,DHN,693,2.72,$289.46,DL,100.0,$289.46,DL,100.0,$289.46
IAD,DLH,923,4.67,$272.35,DL,62.8,$262.68,DL,62.8,$262.68
IAD,DSM,874,34.13,$200.06,UA,48.1,$224.29,WN,19.4,$164.92
IAD,DTW,383,161.20,$265.69,DL,61.7,$268.01,UA,35.3,$261.08
IAD,ECP,758,4.35,$354.19,DL,97.5,$357.79,DL,97.5,$357.79
IAD,EGE,1573,5.54,$413.85,UA,64.7,$428.16,AA,17.7,$350.31
IAD,ERI,259,2.07,$200.21,UA,68.4,$142.72,UA,68.4,$142.72
IAD,EUG,2368,19.89,$276.74,UA,90.7,$273.37,UA,90.7,$273.37
IAD,EVV,549,4.46,$236.71,DL,97.6,$238.81,DL,97.6,$238.81
IAD,EWR,212,60.54,$338.33,UA,93.5,$341.42,UA,93.5,$341.42
IAD,EYW,1023,16.52,$295.79,DL,37.5,$316.27,AA,20.4,$225.97
IAD,FAR,1121,5.11,$411.10,UA,61.7,$391.52,UA,61.7,$391.52
IAD,FAT,2295,32.28,$288.62,UA,71.0,$298.51,AA,19.2,$234.81
IAD,FAY,284,3.26,$349.95,US,50.0,$547.78,UA,40.0,$140.40
IAD,FCA,1933,5.43,$405.71,UA,80.0,$438.56,DL,14.0,$290.93
IAD,FLL,901,165.98,$180.84,UA,78.8,$171.96,UA,78.8,$171.96
IAD,FNT,430,3.04,$216.11,UA,71.4,$181.39,UA,71.4,$181.39
IAD,FSD,1051,14.13,$253.13,UA,59.2,$262.01,DL,33.9,$238.59
IAD,FSM,964,4.02,$258.65,DL,75.7,$257.75,DL,75.7,$257.75
IAD,FWA,434,3.80,$251.24,DL,54.3,$247.59,DL,54.3,$247.59
IAD,GEG,2082,25.98,$294.83,UA,46.9,$303.83,WN,18.4,$237.98
IAD,GFK,1165,3.26,$327.90,DL,93.3,$337.64,DL,93.3,$337.64
IAD,GJT,1663,9.13,$297.75,UA,94.1,$297.18,UA,94.1,$297.18
IAD,GNV,695,9.24,$281.38,DL,44.7,$259.34,DL,44.7,$259.34
IAD,GPT,884,7.72,$367.02,US,47.9,$379.06,DL,46.5,$323.43
IAD,GRB,670,8.91,$298.59,UA,59.8,$304.22,DL,39.0,$289.25
IAD,GRK,1273,5.98,$365.60,AA,60.0,$373.97,UA,14.6,$278.57
IAD,GRR,501,15.65,$315.93,UA,75.0,$292.73,UA,75.0,$292.73
IAD,GSO,239,31.20,$280.21,UA,85.4,$255.20,UA,85.4,$255.20
IAD,GSP,384,70.54,$184.79,UA,85.4,$170.84,UA,85.4,$170.84
IAD,GTF,1794,6.20,$299.69,UA,79.0,$308.35,DL,21.1,$267.21
IAD,GTR,728,2.93,$273.47,DL,96.3,$250.45,DL,96.3,$250.45
IAD,HDN,1582,6.74,$479.11,UA,90.3,$464.90,UA,90.3,$464.90
IAD,HHH,498,2.07,$340.31,US,89.5,$345.00,US,89.5,$345.00
IAD,HLN,1817,3.48,$341.27,UA,71.9,$329.98,DL,21.9,$304.92
IAD,HOU,1201,23.04,$269.49,WN,66.5,$268.41,WN,66.5,$268.41
IAD,HRL,1463,4.67,$370.52,UA,95.4,$360.12,UA,95.4,$360.12
IAD,IAH,1190,277.50,$371.13,UA,74.3,$403.87,US,19.4,$259.09
IAD,ICT,1087,34.57,$229.94,UA,31.8,$307.34,WN,29.6,$187.74
IAD,IDA,1817,5.43,$400.99,UA,90.0,$380.26,UA,90.0,$380.26
IAD,ILM,323,5.43,$244.43,US,84.0,$263.40,US,84.0,$263.40
IAD,IND,476,136.09,$259.02,UA,95.5,$255.96,UA,95.5,$255.96
IAD,ITH,250,1.09,$445.40,UA,90.0,$474.66,UA,90.0,$474.66
IAD,JAC,1750,14.78,$400.04,UA,92.7,$409.99,UA,92.7,$409.99
IAD,JAN,843,34.13,$186.77,DL,64.3,$183.43,WN,10.8,$163.26
IAD,JAX,630,111.09,$259.31,UA,80.8,$255.11,DL,11.8,$242.69
IAD,JFK,228,328.91,$139.55,B6,51.4,$122.16,B6,51.4,$122.16
IAD,LAN,457,9.24,$227.86,DL,91.8,$202.50,DL,91.8,$202.50
IAD,LAS,2065,281.09,$411.79,UA,71.0,$465.70,WN,15.0,$238.30
IAD,LAW,1198,3.80,$273.22,AA,91.4,$257.03,AA,91.4,$257.03
IAD,LAX,2288,"2,031.41",$316.82,UA,51.7,$340.52,AA,23.0,$280.52
IAD,LBB,1403,7.28,$392.95,AA,55.2,$338.16,AA,55.2,$338.16
IAD,LCH,1083,4.46,$259.37,AA,56.1,$256.83,AA,56.1,$256.83
IAD,LEX,392,19.13,$241.48,US,56.3,$216.43,US,56.3,$216.43
IAD,LFT,1022,7.17,$288.53,DL,43.9,$250.23,AA,15.2,$230.67
IAD,LGA,229,151.74,$221.20,UA,66.9,$230.99,DL,25.3,$200.87
IAD,LGB,2277,183.48,$220.44,B6,99.2,$219.71,B6,99.2,$219.71
IAD,LIT,867,43.59,$175.87,DL,48.4,$164.08,DL,48.4,$164.08
IAD,LNK,1032,7.50,$219.29,UA,82.6,$228.62,UA,82.6,$228.62
IAD,LRD,1491,2.39,$302.32,UA,50.0,$330.61,AA,45.5,$278.30
IAD,LSE,792,2.72,$288.25,DL,96.0,$292.82,DL,96.0,$292.82
IAD,MAF,1471,3.80,$392.87,UA,60.0,$357.05,UA,60.0,$357.05
IAD,MBS,468,1.63,$297.33,DL,73.3,$328.00,UA,26.7,$212.98
IAD,MCI,926,214.78,$213.88,UA,81.8,$204.05,UA,81.8,$204.05
IAD,MCO,758,533.48,$200.78,UA,88.6,$198.92,UA,88.6,$198.92
IAD,MDW,577,456.63,$178.20,WN,99.4,$178.28,WN,99.4,$178.28
IAD,MEM,742,17.07,$319.29,DL,45.2,$300.89,DL,45.2,$300.89
IAD,MFE,1492,8.26,$302.31,AA,46.1,$287.04,AA,46.1,$287.04
IAD,MFR,2370,8.80,$361.94,UA,87.7,$369.16,UA,87.7,$369.16
IAD,MGM,680,7.28,$349.46,DL,59.7,$339.01,DL,59.7,$339.01
IAD,MHK,1032,1.41,$326.08,AA,92.3,$335.01,AA,92.3,$335.01
IAD,MIA,921,284.57,$194.06,AA,63.9,$174.29,AA,63.9,$174.29
IAD,MKE,611,34.24,$167.69,UA,63.8,$164.55,DL,30.8,$158.31
IAD,MLB,770,20.87,$197.97,DL,77.1,$189.32,DL,77.1,$189.32
IAD,MLI,711,16.63,$218.13,UA,69.3,$217.33,DL,29.4,$215.68
IAD,MLU,930,5.22,$210.96,DL,58.3,$215.90,AA,25.0,$163.02
IAD,MOT,1349,3.91,$305.46,DL,63.9,$323.45,UA,33.3,$278.96
IAD,MRY,2411,22.61,$366.55,UA,89.4,$370.82,UA,89.4,$370.82
IAD,MSN,684,41.74,$159.68,UA,75.8,$154.90,UA,75.8,$154.90
IAD,MSO,1918,9.02,$348.30,UA,61.5,$338.10,UA,61.5,$338.10
IAD,MSP,908,234.89,$280.06,DL,60.1,$285.04,DL,60.1,$285.04
IAD,MSY,955,110.65,$331.34,UA,81.5,$321.77,UA,81.5,$321.77
IAD,MTJ,1637,6.09,$404.84,UA,98.2,$407.05,UA,98.2,$407.05
IAD,MYR,372,11.96,$230.82,US,62.7,$277.15,DL,31.8,$153.06
IAD,OAJ,284,2.83,$340.42,US,88.5,$348.55,US,88.5,$348.55
IAD,OAK,2409,194.46,$228.42,B6,78.7,$223.93,B6,78.7,$223.93
IAD,OKC,1136,65.76,$294.97,UA,79.7,$288.10,UA,79.7,$288.10
