DATES,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,INJURED,KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
1/13/2013,5:20,BROOKLYN,11217,40.6830499,-73.9737625,"(40.6830499, -73.9737625)",ATLANTIC AVENUE,SOUTH PORTLAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,176882,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/13/2013,5:30,STATEN ISLAND,10306,40.5728741,-74.1465933,"(40.5728741, -74.1465933)",RICHMOND HILL ROAD,ARTHUR KILL ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,296117,PASSENGER VEHICLE,,,,
1/13/2013,5:30,,,40.7326093,-73.8685899,"(40.7326093, -73.8685899)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3089819,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/13/2013,5:34,QUEENS,11373,40.7416789,-73.8675568,"(40.7416789, -73.8675568)",50 AVENUE,JUNCTION BOULEVARD,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,256403,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/13/2013,6:00,MANHATTAN,10001,40.7515235,-73.9939473,"(40.7515235, -73.9939473)",8 AVENUE,WEST 33 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,27905,TAXI,SPORT UTILITY / STATION WAGON,,,
1/13/2013,6:32,BROOKLYN,11236,40.646628,-73.9039829,"(40.646628, -73.9039829)",ROCKAWAY PARKWAY,FARRAGUT ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,145563,SPORT UTILITY / STATION WAGON,,,,
1/13/2013,6:50,QUEENS,11101,40.745973,-73.9276263,"(40.745973, -73.9276263)",37 STREET,43 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,240818,TAXI,UNKNOWN,,,
1/13/2013,6:55,QUEENS,11372,40.7508106,-73.893976,"(40.7508106, -73.893976)",35 AVENUE,72 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,281179,PASSENGER VEHICLE,UNKNOWN,,,
1/13/2013,7:00,QUEENS,11356,40.7816827,-73.8468591,"(40.7816827, -73.8468591)",121 STREET,20 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,248533,SPORT UTILITY / STATION WAGON,VAN,,,
1/13/2013,7:11,STATEN ISLAND,10314,40.6130779,-74.122557,"(40.6130779, -74.122557)",MANOR ROAD,VICTORY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,286809,SPORT UTILITY / STATION WAGON,,,,
1/13/2013,8:00,QUEENS,11423,40.7152123,-73.7583952,"(40.7152123, -73.7583952)",202 STREET,93 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,210010,PASSENGER VEHICLE,UNKNOWN,,,
1/13/2013,8:00,STATEN ISLAND,10301,40.6206882,-74.1100138,"(40.6206882, -74.1100138)",CLOVE ROAD,BARD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,286803,PASSENGER VEHICLE,UNKNOWN,,,
1/13/2013,8:05,STATEN ISLAND,10306,40.5649223,-74.1180417,"(40.5649223, -74.1180417)",TYSENS LANE,CLAWSON STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,296107,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/13/2013,8:10,MANHATTAN,10280,40.7058002,-74.0169951,"(40.7058002, -74.0169951)",WEST STREET,1 PLACE,,0,0,0,0,0,0,0,0,Illness,Unspecified,,,,1649,TAXI,TAXI,,,
1/13/2013,8:15,,,,,,QUEENS PLAZA NORTH,CRESCENT STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,240828,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
1/13/2013,8:40,BRONX,10459,40.8310336,-73.8969017,"(40.8310336, -73.8969017)",PROSPECT AVENUE,RITTER PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,79290,UNKNOWN,VAN,,,
1/13/2013,8:52,BRONX,10462,40.8508058,-73.8621199,"(40.8508058, -73.8621199)",MULINER AVENUE,NEILL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,104054,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/13/2013,8:55,QUEENS,11385,40.7047963,-73.8869007,"(40.7047963, -73.8869007)",67 PLACE,70 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,215127,PASSENGER VEHICLE,UNKNOWN,,,
1/13/2013,9:00,QUEENS,11422,40.6721986,-73.7345961,"(40.6721986, -73.7345961)",BROOKVILLE BOULEVARD,135 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,222088,PASSENGER VEHICLE,,,,
1/13/2013,9:06,,,,,,FLATBUSH AVENUE,CORTELYOU ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,149003,TAXI,PASSENGER VEHICLE,,,
1/13/2013,9:10,BRONX,10463,40.8772207,-73.9090451,"(40.8772207, -73.9090451)",MARBLE HILL AVENUE,WEST 228 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,107699,PASSENGER VEHICLE,UNKNOWN,,,
1/13/2013,9:15,BRONX,10469,40.8817462,-73.857058,"(40.8817462, -73.857058)",BRONXWOOD AVENUE,EAST 219 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,96466,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/13/2013,9:20,QUEENS,11358,40.7596652,-73.7869419,"(40.7596652, -73.7869419)",42 AVENUE,195 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,260853,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/13/2013,9:25,QUEENS,11369,40.7628538,-73.8692257,"(40.7628538, -73.8692257)",KEARNEY STREET,27 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,281107,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/13/2013,9:30,BROOKLYN,11206,40.7081706,-73.9506577,"(40.7081706, -73.9506577)",UNION AVENUE,SCHOLES STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,195115,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
1/13/2013,9:30,BROOKLYN,11232,40.6544301,-74.0075648,"(40.6544301, -74.0075648)",38 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,157180,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/13/2013,9:30,QUEENS,11385,40.7071536,-73.9080112,"(40.7071536, -73.9080112)",SAINT JOHNS ROAD,MENAHAN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,215126,PASSENGER VEHICLE,UNKNOWN,,,
1/13/2013,9:35,QUEENS,11373,40.7334973,-73.8703694,"(40.7334973, -73.8703694)",QUEENS BOULEVARD,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,256402,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/13/2013,9:45,BRONX,10467,40.8595649,-73.8674268,"(40.8595649, -73.8674268)",WHITE PLAINS ROAD,ASTOR AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,104058,PASSENGER VEHICLE,UNKNOWN,,,
1/13/2013,9:45,MANHATTAN,10022,40.7629131,-73.9697999,"(40.7629131, -73.9697999)",EAST 59 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,39974,TAXI,PASSENGER VEHICLE,,,
1/13/2013,9:50,QUEENS,11369,40.7703133,-73.8760236,"(40.7703133, -73.8760236)",94 STREET,DITMARS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,281104,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/13/2013,9:58,BROOKLYN,11226,40.6472432,-73.9604721,"(40.6472432, -73.9604721)",OCEAN AVENUE,ALBEMARLE ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,148993,PASSENGER VEHICLE,UNKNOWN,,,
1/14/2013,1:35,BRONX,10468,40.8627551,-73.9010787,"(40.8627551, -73.9010787)",EAST FORDHAM ROAD,JEROME AVENUE,,4,0,0,0,0,0,4,0,Unspecified,Unspecified,,,,110698,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/14/2013,2:30,,,40.7371969,-73.9744593,"(40.7371969, -73.9744593)",,,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,,,2839241,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
1/14/2013,15:22,,,40.7666208,-73.8388909,"(40.7666208, -73.8388909)",,,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,,,3056071,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/14/2013,18:33,MANHATTAN,10007,40.7127234,-74.0096671,"(40.7127234, -74.0096671)",BARCLAY STREET,CHURCH STREET,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,4819,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/14/2013,9:45,BROOKLYN,11236,40.6435901,-73.9047008,"(40.6435901, -73.9047008)",GLENWOOD ROAD,EAST 94 STREET,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,Unspecified,,145576,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1/14/2013,10:25,,,,,,148 STREET,HORACE HARDING EXPRESSWAY,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Fatigued/Drowsy,Unspecified,,,234736,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/14/2013,12:05,,,40.7620943,-73.7569053,"(40.7620943, -73.7569053)",,,,2,0,0,0,0,0,2,0,Failure to Keep Right,,,,,3079350,PASSENGER VEHICLE,,,,
1/14/2013,4:03,MANHATTAN,10016,40.7477648,-73.9829581,"(40.7477648, -73.9829581)",EAST 34 STREET,MADISON AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,33870,OTHER,PASSENGER VEHICLE,,,
1/14/2013,13:15,QUEENS,11368,40.7590692,-73.8451351,"(40.7590692, -73.8451351)",126 STREET,35 AVENUE,,2,0,0,0,0,0,2,0,Accelerator Defective,Unspecified,,,,256414,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/14/2013,18:18,BROOKLYN,11234,40.5965113,-73.9078755,"(40.5965113, -73.9078755)",FLATBUSH AVENUE,SHORE PARKWAY,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,127037,PASSENGER VEHICLE,VAN,,,
1/14/2013,19:50,MANHATTAN,10031,40.8283484,-73.9490509,"(40.8283484, -73.9490509)",BROADWAY,WEST 148 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,65396,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
1/14/2013,23:25,,,,,,AVENUE U,GERRITSEN AVENUE,,2,0,0,0,0,0,2,0,Physical Disability,Physical Disability,,,,117981,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/14/2013,4:41,,,,,,,,,2,0,0,0,0,0,2,0,Other Vehicular,Unspecified,Unspecified,,,2927237,PASSENGER VEHICLE,UNKNOWN,PICK-UP TRUCK,,
1/14/2013,12:30,,,,,,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,2918898,OTHER,PASSENGER VEHICLE,OTHER,,
1/14/2013,16:45,BROOKLYN,11206,40.7012787,-73.9395114,"(40.7012787, -73.9395114)",BEAVER STREET,FLUSHING AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,185429,PASSENGER VEHICLE,,,,
1/14/2013,16:45,MANHATTAN,10019,40.7611476,-73.9795146,"(40.7611476, -73.9795146)",WEST 52 STREET,AVENUE OF THE AMERICAS,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,39983,TAXI,BICYCLE,,,
1/14/2013,18:20,QUEENS,11413,40.6766954,-73.7422032,"(40.6766954, -73.7422032)",228 STREET,MERRICK BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,222106,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/14/2013,18:25,MANHATTAN,10011,40.7404705,-73.9982859,"(40.7404705, -73.9982859)",7 AVENUE,WEST 17 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,23040,PASSENGER VEHICLE,,,,
1/14/2013,11:00,MANHATTAN,10010,40.7410276,-73.9941612,"(40.7410276, -73.9941612)",WEST 20 STREET,AVENUE OF THE AMERICAS,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,23027,TAXI,SMALL COM VEH(4 TIRES),,,
1/14/2013,4:00,,,,,,VAN WYCK EXPRESSWAY SR WEST,LIBERTY AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,229568,TAXI,UNKNOWN,,,
1/14/2013,7:45,QUEENS,11373,40.7434005,-73.8888705,"(40.7434005, -73.8888705)",76 STREET,WOODSIDE AVENUE,,1,0,1,0,0,0,0,0,Physical Disability,,,,,256410,UNKNOWN,,,,
1/14/2013,19:19,,,,,,,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,2918926,PASSENGER VEHICLE,UNKNOWN,,,
1/14/2013,11:00,BROOKLYN,11215,40.6643992,-73.9939264,"(40.6643992, -73.9939264)",4 AVENUE,18 STREET,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,157189,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
1/14/2013,8:09,MANHATTAN,10035,40.8036997,-73.9358171,"(40.8036997, -73.9358171)",EAST 125 STREET,3 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,60408,PASSENGER VEHICLE,BUS,,,
1/14/2013,0:06,MANHATTAN,10016,40.7456822,-73.9721247,"(40.7456822, -73.9721247)",EAST 37 STREET,1 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,33869,PASSENGER VEHICLE,,,,
1/14/2013,10:15,BROOKLYN,11208,40.6763203,-73.8746662,"(40.6763203, -73.8746662)",CRYSTAL STREET,GLENMORE AVENUE,,1,0,0,0,0,0,1,0,Physical Disability,Unspecified,,,,166139,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/14/2013,10:30,QUEENS,11372,40.7511996,-73.8902615,"(40.7511996, -73.8902615)",35 AVENUE,76 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,281118,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/14/2013,10:45,BROOKLYN,11203,40.6524639,-73.9228481,"(40.6524639, -73.9228481)",KINGS HIGHWAY,CHURCH AVENUE,,1,0,0,0,0,0,1,0,Prescription Medication,Prescription Medication,,,,136860,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
1/14/2013,11:08,MANHATTAN,10012,40.7257724,-74.0008984,"(40.7257724, -74.0008984)",WEST BROADWAY,PRINCE STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,1666,UNKNOWN,,,,
1/14/2013,11:20,BROOKLYN,11217,40.6860873,-73.9826602,"(40.6860873, -73.9826602)",ATLANTIC AVENUE,NEVINS STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,188944,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,,
1/14/2013,12:00,MANHATTAN,10010,40.7401843,-73.986363,"(40.7401843, -73.986363)",EAST 23 STREET,PARK AVENUE SOUTH,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,23028,PASSENGER VEHICLE,BICYCLE,,,
1/14/2013,12:09,BROOKLYN,11220,40.6460174,-74.0057837,"(40.6460174, -74.0057837)",6 AVENUE,46 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,157190,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/14/2013,12:12,STATEN ISLAND,10314,40.610543,-74.1450121,"(40.610543, -74.1450121)",VICTORY BOULEVARD,BRYSON AVENUE,,1,0,0,0,0,0,1,0,Physical Disability,Unspecified,,,,286818,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/14/2013,12:21,QUEENS,11357,40.7808628,-73.8087955,"(40.7808628, -73.8087955)",154 STREET,20 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,248544,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,,
1/14/2013,12:27,MANHATTAN,10032,40.834114,-73.941118,"(40.834114, -73.941118)",WEST 159 STREET,AMSTERDAM AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,68727,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/14/2013,12:59,BROOKLYN,11212,40.6594846,-73.918295,"(40.6594846, -73.918295)",ROCKAWAY PARKWAY,LENOX ROAD,,1,0,1,0,0,0,0,0,Unspecified,,,,,136857,SPORT UTILITY / STATION WAGON,,,,
1/14/2013,14:08,BROOKLYN,11219,40.6293701,-74.0087544,"(40.6293701, -74.0087544)",10 AVENUE,66 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,142053,PASSENGER VEHICLE,,,,
1/14/2013,14:20,QUEENS,11413,40.665504,-73.7569316,"(40.665504, -73.7569316)",221 STREET,SOUTH CONDUIT AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,222100,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/14/2013,14:30,BRONX,10467,40.8712878,-73.8802357,"(40.8712878, -73.8802357)",EAST MOSHOLU PARKWAY NORTH,HULL AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,110660,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/14/2013,14:43,MANHATTAN,10026,40.803729,-73.9577821,"(40.803729, -73.9577821)",MANHATTAN AVENUE,WEST 114 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,64022,UNKNOWN,,,,
1/14/2013,14:51,QUEENS,11432,40.7127097,-73.7835606,"(40.7127097, -73.7835606)",179 PLACE,HILLSIDE AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,210015,PASSENGER VEHICLE,,,,
1/14/2013,15:00,QUEENS,11433,40.6990136,-73.7957226,"(40.6990136, -73.7957226)",SOUTH ROAD,160 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,210035,PASSENGER VEHICLE,,,,
1/14/2013,15:15,BROOKLYN,11234,40.6173838,-73.9434704,"(40.6173838, -73.9434704)",KINGS HIGHWAY,AVENUE N,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,127039,SPORT UTILITY / STATION WAGON,,,,
1/14/2013,15:35,BROOKLYN,11206,40.7060112,-73.9354784,"(40.7060112, -73.9354784)",MC KIBBIN STREET,WHITE STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,195122,PASSENGER VEHICLE,BICYCLE,,,
1/14/2013,15:45,,,40.7473362,-73.7367967,"(40.7473362, -73.7367967)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3079346,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/14/2013,15:59,BRONX,10466,40.8902422,-73.8602985,"(40.8902422, -73.8602985)",EAST 228 STREET,LOWERRE PLACE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,96476,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
1/14/2013,16:00,BRONX,10454,40.8079057,-73.9200454,"(40.8079057, -73.9200454)",EAST 138 STREET,BROWN PLACE,,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,73687,VAN,PASSENGER VEHICLE,,,
1/14/2013,16:00,STATEN ISLAND,10305,40.6015365,-74.0818466,"(40.6015365, -74.0818466)",CLOVE ROAD,WHITNEY AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,296122,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/14/2013,16:28,MANHATTAN,10065,40.7640562,-73.9647563,"(40.7640562, -73.9647563)",3 AVENUE,EAST 63 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,47192,UNKNOWN,,,,
1/14/2013,17:00,STATEN ISLAND,10301,40.6108889,-74.1014113,"(40.6108889, -74.1014113)",LITTLE CLOVE ROAD,SENECA AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,286811,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/14/2013,17:05,BROOKLYN,11223,40.6024665,-73.9663685,"(40.6024665, -73.9663685)",OCEAN PARKWAY,AVENUE S,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,117977,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,
1/14/2013,17:26,QUEENS,11106,40.7604221,-73.9288487,"(40.7604221, -73.9288487)",29 STREET,34 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,274665,PASSENGER VEHICLE,,,,
1/14/2013,17:40,MANHATTAN,10027,40.8107645,-73.9525902,"(40.8107645, -73.9525902)",SAINT NICHOLAS AVENUE,WEST 125 STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Passenger Distraction,,,,64024,TAXI,BICYCLE,,,
1/14/2013,17:42,BRONX,10457,40.8380172,-73.904509,"(40.8380172, -73.904509)",EAST 171 STREET,PARK AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,79294,PASSENGER VEHICLE,,,,
1/14/2013,18:00,,,,,,LINDEN BOULEVARD,201 STREET,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,269403,PASSENGER VEHICLE,,,,
1/14/2013,18:14,BROOKLYN,11229,40.5990495,-73.9348651,"(40.5990495, -73.9348651)",BRIGHAM STREET,AVENUE V,,1,0,1,0,0,0,0,0,Physical Disability,,,,,117982,PASSENGER VEHICLE,,,,
1/14/2013,19:00,STATEN ISLAND,10312,40.5342669,-74.1539735,"(40.5342669, -74.1539735)",HYLAN BOULEVARD,RICHMOND AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,302154,PASSENGER VEHICLE,,,,
1/14/2013,19:15,QUEENS,11417,40.6767381,-73.8437256,"(40.6767381, -73.8437256)",SUTTER AVENUE,CROSS BAY BOULEVARD,,1,0,0,0,0,0,1,0,Brakes Defective,Unspecified,Unspecified,,,229578,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/14/2013,19:23,BROOKLYN,11204,40.6254635,-73.9838323,"(40.6254635, -73.9838323)",18 AVENUE,54 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,131501,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
1/14/2013,19:35,BRONX,10456,40.8310577,-73.9058416,"(40.8310577, -73.9058416)",EAST 168 STREET,THIRD AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,79295,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/14/2013,19:42,MANHATTAN,10014,40.7326422,-74.0086345,"(40.7326422, -74.0086345)",CHRISTOPHER STREET,WASHINGTON STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,10291,PASSENGER VEHICLE,,,,
1/14/2013,19:50,BRONX,10463,40.8789364,-73.9166946,"(40.8789364, -73.9166946)",KAPPOCK STREET,NETHERLAND AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,107700,PASSENGER VEHICLE,TAXI,,,
1/14/2013,1:40,,,,,,,,BRICKWALL/FENCE 146-05 OAK AVE,1,0,0,0,0,0,1,0,Physical Disability,,,,,248536,PASSENGER VEHICLE,,,,
1/14/2013,1:45,,,40.6165796,-74.1592874,"(40.6165796, -74.1592874)",,,,1,0,0,0,0,0,1,0,Failure to Keep Right,Unspecified,,,,3122105,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/14/2013,20:05,QUEENS,11377,40.7578474,-73.8992132,"(40.7578474, -73.8992132)",68 STREET,31 AVENUE,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,,,,281123,PASSENGER VEHICLE,BICYCLE,,,
1/14/2013,20:12,MANHATTAN,10022,40.7615508,-73.9665842,"(40.7615508, -73.9665842)",EAST 59 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,33876,PASSENGER VEHICLE,BICYCLE,,,
1/14/2013,20:12,STATEN ISLAND,10314,40.6124385,-74.1323057,"(40.6124385, -74.1323057)",VICTORY BOULEVARD,BRADLEY AVENUE,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,Unspecified,,,286817,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
1/14/2013,20:20,BROOKLYN,11205,40.6980864,-73.9767859,"(40.6980864, -73.9767859)",FLUSHING AVENUE,NORTH PORTLAND AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,192322,UNKNOWN,,,,
1/14/2013,21:35,BROOKLYN,11204,40.6307461,-73.977166,"(40.6307461, -73.977166)",18 AVENUE,MC DONALD AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,131500,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
1/14/2013,21:45,QUEENS,11368,40.7383736,-73.860072,"(40.7383736, -73.860072)",99 STREET,57 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,256425,PASSENGER VEHICLE,,,,
1/14/2013,22:35,,,,,,WHITE PLAINS ROAD,WESTCHESTER AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,82161,PASSENGER VEHICLE,,,,
1/14/2013,23:30,BRONX,10458,40.8653832,-73.893468,"(40.8653832, -73.893468)",EAST 194 STREET,EAST KINGSBRIDGE ROAD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,110669,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/14/2013,23:30,BROOKLYN,11203,40.6444315,-73.9295994,"(40.6444315, -73.9295994)",UTICA AVENUE,CLARENDON ROAD,,1,0,1,0,0,0,0,0,Unspecified,,,,,136968,UNKNOWN,,,,
1/14/2013,23:30,QUEENS,11385,40.6998393,-73.9086812,"(40.6998393, -73.9086812)",MYRTLE AVENUE,SAINT NICHOLAS AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,215144,UNKNOWN,,,,
